"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2019","2019",3,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2021","2021",3,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",3,,
"ITD52","Parma","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",4,,
"ITG2","Sardegna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2019","2019",59,,
"ITG2","Sardegna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2020","2020",16,,
"ITG2","Sardegna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",24,,
"ITG2","Sardegna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",34,,
"ITG2","Sardegna","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2023","2023",72,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2019","2019",34,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2020","2020",2,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2021","2021",5,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2022","2022",4,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2023","2023",18,,
"ITC46","Bergamo","INFLNONEU","annual inflows of non-EU citizens","1","males","LK","Sri Lanka","ALL1","international protection","2019","2019",1,,
"ITC46","Bergamo","INFLNONEU","annual inflows of non-EU citizens","1","males","LK","Sri Lanka","ALL1","international protection","2023","2023",3,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2019","2019",10,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2020","2020",13,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2021","2021",11,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2022","2022",14,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","NG","Nigeria","ALL1","international protection","2023","2023",13,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2019","2019",79,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2020","2020",20,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2021","2021",44,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2022","2022",40,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2023","2023",25,,
"ITG27","Cagliari","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2019","2019",7,,
"ITG27","Cagliari","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2020","2020",3,,
"ITG27","Cagliari","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2021","2021",2,,
"ITG27","Cagliari","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",2,,
"ITG27","Cagliari","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",5,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2019","2019",19,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2020","2020",6,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2021","2021",13,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2022","2022",9,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","GH","Ghana","ALL1","international protection","2023","2023",21,,
"ITF62","Crotone","INFLNONEU","annual inflows of non-EU citizens","1","males","IN","India","ALL1","international protection","2019","2019",1,,
"ITF62","Crotone","INFLNONEU","annual inflows of non-EU citizens","1","males","IN","India","ALL1","international protection","2020","2020",1,,
"ITF44","Brindisi","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2023","2023",1,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2021","2021",12,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",24,,
"ITD33","Belluno","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",23,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2019","2019",30,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2020","2020",5,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",9,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",9,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2023","2023",9,,
"ITC1","Piemonte","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2019","2019",13,,
"ITC1","Piemonte","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2020","2020",7,,
"ITC1","Piemonte","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2021","2021",20,,
"ITC1","Piemonte","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",31,,
"ITC1","Piemonte","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",22,,
"ITC33","Genova","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2019","2019",1,,
"ITC33","Genova","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2020","2020",4,,
"ITC33","Genova","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2021","2021",3,,
"ITC33","Genova","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2022","2022",7,,
"ITC33","Genova","INFLNONEU","annual inflows of non-EU citizens","9","total","LK","Sri Lanka","ALL1","international protection","2023","2023",2,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",4,,
"ITE18","Arezzo","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",2,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2019","2019",13,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2020","2020",4,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",7,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",17,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2023","2023",24,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",1,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",7,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2019","2019",1,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2020","2020",1,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2022","2022",4,,
"ITD32","Vicenza","INFLNONEU","annual inflows of non-EU citizens","1","males","MA","Morocco","ALL1","international protection","2023","2023",6,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2019","2019",4,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2021","2021",1,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",9,,
"ITD4","Friuli-Venezia Giulia","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2023","2023",1,,
"ITD35","Venezia","INFLNONEU","annual inflows of non-EU citizens","1","males","GH","Ghana","ALL1","international protection","2022","2022",2,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2019","2019",53,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2020","2020",3,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2021","2021",32,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2022","2022",37,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","MA","Morocco","ALL1","international protection","2023","2023",56,,
"ITE17","Pisa","INFLNONEU","annual inflows of non-EU citizens","1","males","CN","China","ALL1","international protection","2022","2022",1,,
"ITE17","Pisa","INFLNONEU","annual inflows of non-EU citizens","1","males","CN","China","ALL1","international protection","2023","2023",1,,
"ITG25","Sassari","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2019","2019",27,,
"ITG25","Sassari","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2020","2020",3,,
"ITG25","Sassari","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2021","2021",8,,
"ITG25","Sassari","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2022","2022",5,,
"ITG25","Sassari","INFLNONEU","annual inflows of non-EU citizens","1","males","NG","Nigeria","ALL1","international protection","2023","2023",12,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2019","2019",63,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2020","2020",31,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2021","2021",89,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2022","2022",123,,
"ITE3","Marche","INFLNONEU","annual inflows of non-EU citizens","9","total","NG","Nigeria","ALL1","international protection","2023","2023",120,,
