DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,TYPE_RES_PERMIT_REASON,TYPE_RES_PERMIT,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_TYPE_RES_PERMIT_REASON,NOTE_TYPE_RES_PERMIT,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,1,2022,637967,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,1,2023,606030,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,1,2024,574581,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2015,503667,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2016,515439,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2017,515217,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2018,507478,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2019,504352,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2020,496954,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2021,461743,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2022,530015,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2023,510611,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,2,2024,485628,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2015,21474,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2016,22509,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2017,23123,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2018,23668,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2019,23194,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2020,23055,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2021,21036,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_3(1.0),A,IT,RESPER,2,WORLD,ALL,LONGT,TOTAL,9,2022,26165,,,,,,,,,,,,,
